ids,MoM LogNorm RB,LogNorm RB,2-NN RB,8-NN RB,LSTM Time RB,LSTM Dist. RB,LSTM-4NN RB,LSTM-LN-4NN RB,MoM LogNorm MB,LogNorm MB,2-NN MB,8-NN MB,LSTM Time MB,LSTM Dist. MB,LSTM-4NN MB,LSTM-LN-4NN MB,MoM LogNorm RMSE,LogNorm RMSE,2-NN RMSE,8-NN RMSE,LSTM Time RMSE,LSTM Dist. RMSE,LSTM-4NN RMSE,LSTM-LN-4NN RMSE,MoM LogNorm KLD,LogNorm KLD,2-NN KLD,8-NN KLD,LSTM Time KLD,LSTM Dist. KLD,LSTM-4NN KLD,LSTM-LN-4NN KLD
08NK018,14.51871619218505,10.83772120834352,-4.3977597217863105,-0.04071427517704,6.371168618686129,7.845388865966569,1.7043280933038503,4.724951576553,1.782243450610832,1.3303833057576568,-0.539846523464151,-0.0049978764871595,0.7820921211685806,0.9630598696729348,0.2092146565665962,0.5800110467381089,36.76293787533389,34.85849930650677,17.19172650228067,11.781134859076015,20.6113910726176,20.059012312708656,13.053523377107457,19.42605484524311,0.1834304381806623,0.1781746116473148,0.0477753003003617,0.052010309526597,0.1433214977773301,0.0640350094457862,0.0419147163629531,0.0726501494646072
12202420,-11.71098228264465,88.2230362717365,-28.01390564999472,19.22481776876488,-12.42216149406441,-7.905846604732041,5.35056286438074,25.8129107804626,-1.695514099982381,12.77291676580066,-4.055848679365933,2.7833659730524034,-1.798478509924623,-1.1446071787236902,0.774542994370848,3.736655323204203,372.3550127825512,187.07243416722665,70.89453242929555,100.21802686319519,216.60895884575226,192.60045097023172,130.14766023937264,145.32853286488904,1.2457318496446583,0.3634064274711841,0.1205405476513456,0.1172696694433068,1.386719459061167,0.3906769069307649,0.1545853018760681,0.2048481851816177
08HA072,27.43927074702976,24.76927049486726,20.403091102005348,55.84113140026451,17.59801284421158,25.73058588082541,31.88521222442182,29.38791147334856,13.696952696105098,12.364159726145536,10.184679332585445,27.874404620217742,8.7844590220645,12.84402274761202,15.916243437517505,14.669657828771482,85.0314187200828,55.41230477767445,238.8863045864182,159.31726527881565,96.28865897038006,87.39111316868777,126.94874495815944,77.16225771988903,0.2518303743401646,0.1287325879048791,0.2109161303442389,0.2846941983022132,1.101303909090471,0.2072128849646704,0.2101511657238006,0.161139115691185
08KH029,20.92554772758927,8.719573637965459,-51.141906638003306,-34.59229305531568,11.04051031735991,13.936525078321019,-16.63950441390428,-8.56451243010056,3.605409615841893,1.5023565953742395,-8.811598356493194,-5.960149174552776,1.9022470799906213,2.401221807090496,-2.8676767570131787,-1.4760207167244015,20.905716847559063,16.55023285357149,229.90526683745068,143.71857181154036,31.243707164551715,28.22159282079191,87.00709266010686,59.907634192925265,0.0518901270008154,0.0497440208317349,0.5377361279321855,0.2794436818438372,0.6597489335730538,0.3904240419939052,0.1460116952657699,0.1062731891870498
12324590,-3.12706727203302,-31.949563291342308,-30.38419927656648,-12.935951532696999,-57.053671773145794,-54.67415314977927,-38.29845820111482,-36.08823920260318,-0.1228283780691344,-1.2549499891447455,-1.1934639044857158,-0.5081124924150107,-2.241016696205649,-2.147551353868004,-1.504328859979175,-1.4175134532368077,22.449332122563415,75.28098563611508,43.97110994045155,26.459955077253493,116.45588887809106,115.41336251754623,63.94801948295192,66.64492137047534,0.0953262210045755,0.2246040114704045,0.1843821406696206,0.1055262367034347,0.5405188218620798,0.4480321309351332,0.2023566365242004,0.2041069120168686
08NB018,8.34767578356112,58.938111585757746,26.389621130379098,-15.03300900254215,-13.2371593053421,-10.58390779858062,-10.58109308318362,7.781194771174659,3.626048907410436,25.60143453836935,11.463077789296346,-6.530012339016003,-5.74993426683821,-4.597419485882822,-4.596138200331703,3.3799387502653664,48.24586616455861,64.34655704071896,23.687638238462227,47.522548277512925,13.638435144502449,8.9535092659065,20.331550614537974,29.16935024529441,0.2215133671487282,0.2603498944807528,0.0840541644809609,0.1872973804645917,0.2493708938204427,0.0693759243723096,0.0738314539194107,0.1158330366015434
08NK026,-17.04547885232647,-28.71984572638931,-53.69529606203891,-49.2315580942481,-8.752507225274089,-5.9884619782254696,-32.38559723335912,-31.18644429080346,-2.887629173740254,-4.865352572569237,-9.096377094750922,-8.340187134269668,-1.4827389377579308,-1.0144893941655362,-5.486816785082768,-5.283654482850512,36.661883618544145,49.8330029455411,94.66532730791812,198.56805014662862,30.16347096436074,28.58644426631418,106.39511825512433,82.52328435968282,0.1752125666775963,0.2011487426839628,0.2266563028335987,0.2621318333504854,0.2620715051039486,0.1603836696468765,0.133470356464386,0.1438285708427429
08EE013,35.83944053483179,10.48428995502516,-14.020187129002771,-7.19552403850279,7.40314870121383,11.59616707762968,-0.18783620394915002,3.2964255966387697,2.637573332974273,0.7715824574233747,-1.0318038212350802,-0.5295485096170853,0.5448284711751398,0.8534101144504326,-0.0138236440358652,0.2425976094096582,157.23675290651383,83.95217477514385,12.357104698784148,11.199264985813118,61.06676797358092,57.39106219115722,24.880117388509593,40.948401994393244,0.456616443510775,0.2140978075800399,0.0319261336024829,0.0222651331914351,0.3453575807744689,0.1990251872104901,0.0524277128279209,0.0822204798460006
12331900,36.64199085075322,9.85215713911939,11.21741435963265,11.87657176400284,0.05531171656284,0.40951282951629003,5.77105116634299,7.14638140958267,1.1296740635539542,0.303742404048232,0.3458333395101049,0.3661551890119378,0.0017052624642093,0.0126252971374136,0.1779218039163371,0.220323305965913,33.7638362013839,12.639896610398038,11.214556528483266,11.595678606255078,6.179590839400362,5.633228424058778,7.566732587838709,8.161987977192119,0.12483032299619,0.0421595224899944,0.0287931124104366,0.0286303716185069,0.0454364048985665,0.0254836859676985,0.0186431072652339,0.0165931042283773
12388400,30.88761570199745,4.0305998640004805,24.977959737609908,139.51637525604664,-6.45860441772763,-2.57375853128618,57.68045821165466,38.40589221287691,2.461043440102096,0.3211475256192505,1.9901776994526608,11.1162953924123,-0.5146044999982021,-0.2050702654079917,4.595823822792737,3.0600782282254064,59.53413793131919,44.47713655328962,8909.366701680681,1445.1022306893058,31.431849990891415,27.419145298362935,920.431127903814,555.2290367659283,0.3368174051746476,0.3011889907402479,0.6542177972170853,0.6589477052067937,0.8323856949972542,0.2312441275814045,0.3522084057331085,0.2991673946380615
08GD004,-22.25325195853068,-44.428625987420624,12.87792074538171,-9.32462065744341,-2.8719266167410598,-0.83153460126969,0.91567779819018,-14.17600586641005,-10.807714144106914,-21.57760539368764,6.254406611937698,-4.528678988387133,-1.3948056659058692,-0.4038505602778479,0.4447189342655042,-6.884887056901243,35.2988145485178,93.12505924217001,16.06481896366503,26.701723723884374,8.233131440704412,8.39423720472714,4.740945445772993,28.922119524615365,0.2164878748102879,0.3214407266083043,0.0275479465963446,0.0826886620844041,0.0447511826209569,0.0150338727890807,0.0090549830347299,0.0581506602466106
08MG005,-7.200891478568431,-1.0662287294216901,23.65669448313947,-0.75571123446677,9.64646840900801,11.56187232269437,9.715194471113241,5.43749027577725,-4.216933696211277,-0.6243971139335571,13.85366137010006,-0.4425541169052486,5.649094671743407,6.77077958110754,5.689300105483007,3.1842403249389104,21.48560974947007,30.93454795192749,23.55616996958345,20.14003659107204,14.049004871133297,15.090965604592753,12.876988890156937,15.501148237522644,0.1344399159142821,0.1575258092739805,0.0444471427292634,0.0744394986672148,0.057358079314584,0.0565033704939811,0.046331413090229,0.0629874691367149
08EC013,13.512228001318661,-8.47597388768398,-0.97884798055292,-0.75263965131965,-12.835169939394389,-11.8773684403911,-6.68771567681236,-7.7190233931467995,1.0164430266167568,-0.6375961500265783,-0.0736328016263357,-0.0566165198710735,-0.9655120516812818,-0.8934624493174113,-0.5030762777929101,-0.5806553006259995,23.028361432227772,45.16875477919014,14.353067706339084,17.377739356676525,13.013244183690187,12.66534305561191,12.674684553610849,24.07267767349659,0.1676097158462834,0.2552493521934182,0.0696762462028058,0.0801853213712906,0.0998924235671394,0.0701723170789745,0.0641966462135315,0.115615613758564
08NH051,188.8241397853425,143.2884109278431,162.49222135629023,139.63960579659357,123.07667218827605,126.42317990267735,120.145370572204,126.98083592877254,23.127655862573008,17.55032519042009,19.9024562227347,17.103410354843113,15.07474056186388,15.484629249020646,14.70947818243231,15.54634878385754,138.01613435774817,102.86096380435264,96.45183419819708,90.90759635699328,95.19325798626406,95.91683843077064,79.84203409645436,86.33677873115744,0.4941117201122893,0.3934849089375745,0.2613873103670953,0.2939217325444565,1.1047525008369723,0.5772496854683563,0.2590047717094421,0.2846045196056366
12137800,260.36274073672564,251.44060078970458,213.2766407516484,217.3612033652194,257.33421006621427,264.4407202827085,247.06715722374594,248.51043492769463,66.01564339809563,63.75341183829641,54.07684149108578,55.11249286029362,65.2477516475366,67.04962561356386,62.6444919742892,63.010438624413176,201.75218479328532,209.14005257437674,178.34620591921683,179.7302698900743,219.65800973156541,224.79095416820965,207.0024586223949,207.58579442701742,1.0235642284321265,1.216900499649065,1.135814572608662,1.0990549852075002,1.2178941092717286,1.308089037067034,1.227569818496704,1.213938593864441
08NM240,-9.48954590521601,-41.35854230989821,-60.82726327049951,-13.1674449230578,-38.2140364926521,-34.37198991635368,-49.5465259008379,-46.81714790573428,-1.095706739450396,-4.775448055727409,-7.023396374654313,-1.5203739238572047,-4.41236891046465,-3.9687484918502496,-5.721492682551651,-5.406311830958607,143.4684196528478,61.40966202801253,92.47373669279784,51.47995711830027,47.63566536605286,36.399924327039514,49.54327276177788,41.5206762068304,0.4623018895626204,0.1894865387980885,0.7641412137399716,0.1877569537371722,0.2034540777398613,0.114980651404652,0.124043270945549,0.1089754328131675
15056095,17.67969764648347,-10.21043756132775,-11.22791031051873,8.7967523084182,-31.59606993620139,-23.77741069561129,-24.97490005762713,-22.13521493461352,8.075224567486217,-4.6636304471201,-5.128362429832992,4.017927895342648,-14.431545453243364,-10.86036282066173,-11.40917995324726,-10.111938382539668,201.2415220906585,42.569971099551005,77.96455555455246,28.761986376028226,69.26892488757058,58.19086653513259,40.55693719507243,37.965862308635856,1.1143871708017172,0.1617677728027877,0.240529972993822,0.1174771323705016,1.031647836057607,0.3878753318349808,0.1410208791494369,0.1052300408482551
08NJ061,12.76570507228381,0.44112075842348,7.370311262046809,-0.9478386748890901,-18.276888316541438,-16.48618632278446,-9.38842396704741,-6.40707964399339,3.852913412943287,0.1331379721867161,2.2244890476720705,-0.2860743157630575,-5.516285057733269,-4.975819827551023,-2.8336016211803265,-1.9337762472140243,57.87043898598534,48.48185883839171,30.243225563738328,15.592399541784928,18.592445555177516,15.794508165142386,11.359381214561992,21.17697278236541,0.2578859798534035,0.2395112974418703,0.0959150787196746,0.0473415548421191,0.3535551183171202,0.1562518212518593,0.0437686406075954,0.0689685344696044
08NH115,21.96578901764904,0.95206433816554,-7.35540388809696,15.02217905951462,38.36320830205043,41.69503344064088,23.85240984214157,16.282120345105792,2.180913631472842,0.0945274531898711,-0.7302947593482761,1.491504587383485,3.808961465747912,4.139767832712347,2.367801849470834,1.6163077408780069,39.11398431758253,38.43835590248857,18.74701105693606,58.39213313890832,42.82397565581175,43.10198066124664,18.978008218942954,20.319269846027165,0.1684782869039119,0.172573730649979,0.0466806066658557,0.0890315123988847,0.2558749736553242,0.1411485658006745,0.0439672470092773,0.0654636099934578
07FB009,16.13412519330426,-26.09036334265155,21.4943651704218,21.965601972871653,-25.547040621070337,-21.15968089550469,-9.19979352073219,-14.90589321764553,1.3195903057082097,-2.1338988093172757,1.7579977573256895,1.796539637269935,-2.089461110484549,-1.7306243410814122,-0.7524393287301983,-1.2191339144225244,86.68850061344202,43.330490552825715,75.65641558937352,50.94571388783744,20.44269416744704,23.95104763859932,44.41682347344988,42.84674755999547,0.272588640921152,0.134310617286871,0.3336202064978922,0.1671479447893701,0.0572191328651188,0.0584338179081633,0.1121726781129837,0.1163215115666389
08LB069,-6.26793902599424,0.34504893278318,-3.81682707806498,-6.52147275242885,1.72165233486664,3.07892275405807,-0.8856478889881,-0.58621313702109,-1.1409290939116885,0.062807944461947,-0.6947625115264289,-1.1870788735405997,0.3133858243202621,0.5604445948569737,-0.1612110887602072,-0.1067061291962002,38.22028565553504,37.635583873206066,9.589033023612314,19.753563018085906,14.449708471970268,12.782332319539602,6.120800919870439,15.33703732308529,0.1897069616840858,0.1857019241841747,0.0304162843087959,0.090267847871756,0.1779236755315165,0.0645628942788463,0.0165882837027311,0.0501689575612545
12087000,22.16817308116498,15.41213595087075,25.145639712777168,32.13638215256774,1.27000093973226,2.45106474789488,14.15129974601686,14.545936627656312,6.6354792231074375,4.613231208150409,7.526708189031774,9.619209273513922,0.3801425051160554,0.733663940172234,4.2358301259099145,4.353954596597778,87.64316959713628,64.09963120021264,89.34424880742033,82.5794476922831,52.857039169189314,50.97622832687661,59.930265659664215,60.85186515830547,0.3065767576280494,0.195285400379338,1.2241719398453106,0.2759836318203808,1.3285318868014306,0.3103504105611452,0.2496726214885711,0.2213352769613266
08HE009,-48.507784473355706,-58.448225917819364,-55.59551971115629,-51.074496069225496,-64.48236375509335,-62.99806795179309,-59.07163787546461,-58.88354531143969,-92.18089228810967,-111.07103068624,-105.6499419595332,-97.0584963205815,-122.53789556304932,-119.71724083611848,-112.35623066943228,-111.99847232260365,61.61157309919838,106.0674440934763,183.09181282020086,127.77121455494895,120.33856914222127,117.2332705236899,128.65465785727324,119.80065200615084,0.1476159378853028,0.2096981507751174,0.2481783217017556,0.1732813059472156,0.6562256202290682,0.4572325165124737,0.2401198744773864,0.2242409288883209
08HA069,-54.76404379654437,-34.11000587896929,-53.1939893372038,-51.74444097727975,-59.13319733667565,-57.957351691770896,-55.36344887453923,-49.70495638270006,-95.20603347246995,-59.29946249995904,-92.47652982286893,-89.95652326185595,-102.80170664323656,-100.75752597164188,-96.2469705410674,-86.40992513945129,71.16378796779071,58.1350187019243,78.3634076401019,58.92316411780192,100.79373740117407,103.64390873789566,76.96306710524867,68.18783374227823,0.1827631337610884,0.0621730215269926,0.1616525504496934,0.1305116119782347,0.4799778034287927,0.3844324958772109,0.2091137468814849,0.1007462069392204
08KA001,10.06176463889834,-15.332905094952379,43.44716534804448,28.6451754386394,13.151615748092901,14.42767237674861,24.61508827698488,11.22012778222267,3.5006203066633925,-5.334519426943152,15.115840485509407,9.96603343719394,4.575620162612831,5.01957705357959,8.563907098475367,3.9036273556581103,105.31872415414708,42.47543481217153,80.90939374814165,48.199497272951234,24.620218733577403,23.779521055490793,41.23770934568558,33.8174833249723,0.6240481783524099,0.2413778618061572,1.2794534043416683,0.188957046710903,0.5143818030581988,0.2134014542592263,0.3032995164394378,0.1698541939258575
08MB006,52.180007224686754,40.18351391321233,26.06839772491846,54.51828922728901,-33.9566725215643,-25.903320972629178,-0.79665134825893,12.7685486169335,3.001730804398965,2.311615079371197,1.4996224921025088,3.13624387731518,-1.95340697221376,-1.4901262118451453,-0.0458285146483053,0.7345291244502407,112.37371649926895,89.95943674409983,116.03511188815294,90.71939505254964,62.94905774488973,56.394926344685324,29.448200926813218,41.741080638932445,0.3569419311481193,0.2678996541986806,0.9428762876036664,0.4017353649124272,0.2793956312341025,0.1473672144175537,0.1197201982140541,0.1363758593797683
12212390,4.01328603916467,-31.617654888530428,6.444562818696429,5.8989877645133,-10.02170013034372,-7.69033010874166,-3.3217246096929296,-12.770259083143301,0.9621620077657986,-7.580149037850912,1.5450464881641974,1.4142480391134458,-2.402644372850455,-1.8437119571344476,-0.7963802197878403,-3.061657099960936,130.75212964151427,52.79246881699733,136.3743566936487,76.29458058307289,199.87328603398643,194.27641487784112,122.26523421211333,80.91046211013708,0.388137451834103,0.1228226556147248,0.7165576061846199,0.1563138513003421,2.848677635853538,1.6858390774242775,0.2954833209514618,0.165546029806137
12041200,-14.05864560137603,-28.338760014274328,6.267232407926181,-5.9807414809375,-10.936082915831829,-9.975815013178089,-6.01582397180918,-13.751317348127328,-14.87224753724356,-29.978780729032376,6.629929680778798,-6.326858950911825,-11.568975904489122,-10.553135377935256,-6.362234825633335,-14.543163254206767,27.396900825933514,36.7469180651796,10.446224415061645,25.321293350095118,25.100523704180677,26.951435904439137,21.0769372452976,23.786704195564965,0.0775526745678025,0.1255798873248907,0.0227216212564624,0.0622109092504873,0.0709019326610362,0.0718258317058089,0.0503107048571109,0.0534544736146926
08EC001,15.09100373542176,-20.55932429594934,1.86738700289317,1.47407447812095,-13.443215391530419,-13.271233460675088,-6.222190548149021,-11.00539119775039,1.1193470155984755,-1.5249494796277687,0.1385099430960704,0.1093367211871849,-0.9971253928747718,-0.9843689543757264,-0.4615192720492962,-0.8163041769452807,17.290888105959667,26.00385571755195,14.31448976737717,10.251440883457953,20.80997997614633,20.27133415591924,15.095371478931451,11.426018521569837,0.0680240735031483,0.0934091201438018,0.341898039884691,0.0537880803704744,0.4578402955175304,0.403866116776309,0.1189578548073768,0.0275958105921745
07GF001,-14.52370584329739,-27.547994532461317,-23.7167418956731,-23.03984335790672,-32.81925788250822,-28.241508857863813,-29.417053945978527,-29.34355038787528,-0.7942074015277941,-1.506421390724112,-1.2969149993051263,-1.2598998025930908,-1.7946726410027376,-1.544345197240368,-1.6086277342582131,-1.6046083017770176,18.643651532186144,122.79216562974895,39.38132049284426,75.36543268968896,52.250010724454256,54.696891721933596,64.91284640327193,82.3172578466289,0.039016965724558,0.1842601417854648,0.0497341528732448,0.1114853344254064,0.1598796650706341,0.1043335488081962,0.1032168418169021,0.1244926378130912
10CD004,9.64821485160142,18.76736727096904,-17.91071741799887,-22.07045668419771,-39.03447461312945,-35.744661040662564,-32.86488851238829,-21.21407061108825,0.615161711789974,1.1965908671990435,-1.1419716243584588,-1.4071929494381048,-2.488803845184828,-2.279048218902032,-2.095433639310837,-1.3525887108496797,3955.6417842278925,1007.8631878427179,98.98910648653947,335.6839293446452,477.87924419322286,446.13420633742476,267.30371796728366,428.43652212028127,2.958071910589275,0.8910908334175316,0.0677771921486819,0.1306746972758748,1.0771547222888225,0.5915335631592497,0.1715963184833526,0.2279053479433059
12352500,20.53882631401633,10.45260930709286,13.594819334872069,-0.9122638638079901,-6.06615263453583,-5.23548949539277,0.025181974348490004,3.6075643927279204,1.7368611292571976,0.8839225049784005,1.149642774178372,-0.077145384086178,-0.5129828040795247,-0.4427379665300799,0.0021295077330689,0.3050728336683199,47.06456322832329,43.4813593699674,12.165613321029989,7.953178837499442,9.083745709623958,7.932631037671589,3.9678302433612034,16.342827875384526,0.3033656542068859,0.2942632188327119,0.0340107939717583,0.0271384447082978,0.0849786728816846,0.0334941013006112,0.0121074318885803,0.054835207760334
08ND019,-30.043267787535637,-19.2332514152431,-38.79222766570667,-27.269745547525957,-37.48534868137471,-36.84971049508678,-32.76084179201944,-29.382069450104918,-16.143369537203746,-10.3347441161854,-20.84451234824245,-14.653052479925934,-20.142277473738243,-19.800725342799243,-17.603615051822423,-15.78807538918479,41.193028073881855,46.789174615293106,82.66135766233913,42.03034716369785,52.789465023422586,52.060846697074005,45.582313918457885,43.781446842790906,0.2131199483027711,0.1789244924620966,0.2418706833057148,0.1332060093641304,0.4454277854688964,0.2846495138727914,0.1601139158010482,0.1372221708297729
08GA061,42.1587114435145,13.879426071059969,-15.57950479946352,-7.240796075289831,-16.562386469497913,-12.12228749474154,-12.91014699203686,-4.69587642644642,27.087954055364023,8.917854527679848,-10.010194708598297,-4.652380129656075,-10.64171907469338,-7.788852065448677,-8.296151141993297,-3.01760317693923,96.38233384772994,18.069814050680687,83.81018299754865,90.31165720134268,39.746836217403136,35.038455949066005,29.543586119433265,21.97876042646991,0.2829601051866858,0.0274318593669808,0.0890812419682383,0.0853041234839553,0.2299946322928998,0.0767190198548584,0.0460574999451637,0.0301494915038347
15106920,-0.1515296285011,-1.09827500998531,0.93841475931175,2.90359359184419,-6.98300925740723,-5.22101222916896,-2.07496866544869,-1.74640311287429,-0.0999160484751787,-0.7241837799131706,0.6187746614882738,1.9145800127979824,-4.604477014609894,-3.4426462741267536,-1.3681988446995812,-1.1515483395975377,11.923092610652454,8.92489776974843,5.55765809173594,6.7599609035472685,11.96530923019241,9.59194192197883,3.6549340675757547,4.003192686984081,0.020389242106635,0.0157057163633418,0.0061209569117355,0.0080561614195953,0.064346945705134,0.0255157324323938,0.0037290535401552,0.0056294919922947
12323850,4.70663731346953,-26.61473561599108,-37.75558872957897,-16.94116344588961,-46.87488985101656,-36.15266493704169,-21.14656132452406,-22.94241012243628,0.2880726691081665,-1.6289714749350337,-2.3108543307456246,-1.0368944634184236,-2.86900683740586,-2.212746381367045,-1.2942867135095788,-1.4042026096659137,60.29992273418103,168.72819597440736,129.93991143554672,100.59611333964492,148.19992678011084,126.3060448912376,101.28950672938575,113.67358359334365,0.5166791625076042,0.7210820017214854,1.5467371273027153,0.888031524399312,1.2167701640227229,0.8887536090485582,0.8125296831130981,0.7595435380935669
12447383,53.658652125946915,15.336779808955681,11.6927407965665,12.96841312671091,4.49748009832978,10.24122807535142,9.92715823255621,11.68500882358927,8.203341389179355,2.3446887985227454,1.7875876625502785,1.982612606530268,0.6875753149937716,1.565680217784141,1.5176669852909497,1.7864077210168974,7683.09674432808,5880.870544803063,5274.307417678456,5302.631039307595,7085.433142188132,6637.446843050448,5820.847673338054,5829.082728318279,4.03929514482113,3.640399860470677,3.2853327359081623,3.252448207529097,4.7128761982054055,3.8749709852453753,3.296417474746704,2.655125617980957
08LB024,24.96076534376554,-35.53492207417967,-69.53759416921653,-58.62869895718013,-38.79582769732479,-21.096728707478558,-35.90995599953041,-35.75616599712528,1.2828012047550976,-1.826235703106026,-3.5737249378181524,-3.0130873240342995,-1.9938224579331585,-1.0842179167837285,-1.8455199273508545,-1.837616199647325,82.21898041003833,51.324505948831046,886.7056573769272,383.1631237646227,39.63258670033145,30.826714275574794,189.63964990804993,130.2392975432473,0.233000518336244,0.1491637518608258,0.7973874013115231,0.3379931358914326,0.2583667120016287,0.072962922189014,0.1543085426092147,0.1430093646049499
08MH001,9.59009893955008,1.23403266932069,9.37015012503964,6.604849137474419,-2.6151374973535297,-1.8189176435457002,3.3333563628093104,2.62365081124174,5.215217892199261,0.6710826757019501,5.0956069267615405,3.5918010454488063,-1.4221450636461528,-0.9891505706928084,1.81251061665422,1.4266086287159885,12.764215537308555,7.2009556583570555,10.548002549882817,7.459856400537945,5.8763100715383265,5.028636158181654,5.413107940436701,3.781942442296349,0.0264785250866329,0.0179769567148217,0.0277587068638817,0.015868499804105,0.0168335004849935,0.0122692732364245,0.0061115152202546,0.0067448173649609
08JB003,56.986323408252524,14.022582093408381,17.48847413170537,32.847708140423535,-9.55323493843977,-8.32977397489381,4.37005169059188,7.55671325961673,2.6931959796655733,0.6627127257876204,0.8265121419497207,1.5523955611462663,-0.4514896275143936,-0.3936683828502294,0.2065302607869662,0.3571330663115311,82.96612888218185,27.903420164467853,20.231172640377217,29.911356614670325,14.506933584253012,10.795654238026309,10.013073369632952,15.241382271732395,0.3795648543161056,0.1075798806236788,0.0375055046809062,0.0689846650304945,0.2970613944146547,0.0873598874820019,0.0162632688879966,0.0268255341798067
05BG006,9.537186464015319,-0.51184609650158,93.95645758087464,100.25260599455423,17.54523785155561,22.83726451120373,73.17860647320163,48.34868746691612,0.5780309873790549,-0.031022032091251,5.694524706109804,6.07612245487732,1.063383965218735,1.3841237774111883,4.435217052421887,2.930322582652768,26.39730412949417,32.1745089866732,81.2752248218805,67.46651371507808,19.064785024353938,19.80543042815295,47.19709741984583,33.90377534220126,0.0533281336570343,0.0609147410401913,0.2766158702518363,0.1450204447026756,0.1397554324513492,0.0582930803818229,0.0821409076452255,0.0651973560452461
08LB038,-11.299553223394721,-12.79542453134875,-1.9084594107958601,-8.452843051541361,-8.15287775229521,-6.58579195482708,-8.20252906436202,-9.99711735306339,-4.462323286078748,-5.053060038098307,-0.7536725303172648,-3.3381247591601624,-3.219665018905093,-2.6008048474385577,-3.240512286489544,-3.949486964067151,36.07646133140441,29.273594286053537,11.07232635201083,9.472192282645242,8.035092691575919,6.1778341089840705,7.305391570887054,13.045367156710386,0.1798456516416151,0.1532648547689704,0.0278807940007333,0.0215338797021843,0.0867472427932343,0.0282135884254231,0.010584557428956,0.0382183566689491
08LE027,-22.72100909046376,-24.41393454860895,-15.86143592670927,-21.157591417555878,-14.88133759137672,-13.967775169116331,-15.31788081692565,-18.446534148137932,-10.170036751276252,-10.927798612026264,-7.099657663107525,-9.470243219758268,-6.66096077026661,-6.252045683265801,-6.856359968489148,-8.25676082757544,27.805664408293552,30.88832701026547,15.258373923442626,22.69733811995436,12.973961772249144,12.15716274182197,14.094849378488128,17.899456240826073,0.1182163448618221,0.1117060626367908,0.0211693283144687,0.0335718574651319,0.0701418954089131,0.0445675598804097,0.0232409499585628,0.0325515419244766
07FB006,-24.12248422257289,-35.34197462709686,-27.6582969958993,-15.389980113361371,-35.94700440214333,-31.223704934658702,-12.6015393441517,-20.188548087589968,-5.785961747916847,-8.477042057587038,-6.634053398241923,-3.6914040616838393,-8.622163061811545,-7.489243674626339,-3.022580051084186,-4.842384810568635,27.97678409586888,63.49480506805296,55.070702597318586,54.76062981463197,48.93882073707867,50.58786927824463,28.722632150832506,38.75067019670031,0.1180808520782084,0.1833581746221517,0.1464757994461466,0.1753335890976412,0.2458123934282847,0.1715342584661337,0.0958360955119133,0.1136727482080459
08GA075,2.5469440190297,-5.51819411229578,-8.28278885098939,-6.728181920726869,7.554834066287509,9.19126326575606,0.98030928879381,-1.19236696814259,2.106895089531127,-4.56478665860302,-6.851727806887924,-5.565718501992019,6.2495456034983965,7.603240313301687,0.8109374257302087,-0.986357071920663,7.446732292001501,8.191013432325134,10.583259936917845,8.662721746151636,11.632636029889575,10.832827407748823,2.353366828807535,3.0036253167410987,0.0253852824270417,0.0267574687710326,0.0130794340177539,0.0105106672571084,0.0297543897767345,0.0188494617162876,0.0048254132270812,0.0060383416712284
08LG055,87.9318994430929,-36.3771861730361,-47.75410244849354,-25.04095254502314,43.07575193998665,105.22643467193362,28.38586150613029,6.2092554714143,2.4907550731392267,-1.0304185577801364,-1.3526805822473196,-0.7093089081752375,1.2201618337978075,2.980639308913049,0.8051481157754166,0.1761218465079082,195.3765567255517,66.79089496768023,883.6136550791407,484.2845731753064,118.49455967519114,266.65353419069066,347.15082297361386,229.11568746588057,0.8001905864277776,0.1599825126410097,0.636763394784239,0.3658211566856619,1.72704810421696,0.6606156320280744,0.4016301333904266,0.2669482231140136
12100490,-47.74454020669463,-57.69668065650367,-51.76955989300883,-51.02531863653591,-68.93044458833533,-67.84617794309804,-60.03561188002136,-59.25465474025551,-17.566933256525203,-21.228683611319617,-19.047882740583013,-18.77404961908655,-25.361989332889344,-24.96304864340525,-22.08925683346061,-21.80191466610354,209.48483050747134,227.9131762599294,239.46034530772812,235.81235790909722,240.10697202204932,240.46389616129048,234.7017459057831,231.270376307442,0.6777786870571809,0.8161762172931271,0.804883020385119,0.7892413650482636,1.3761625270975075,1.2644841227922765,0.9625453352928162,0.9098314642906188
08ND013,-9.098092065424659,-10.24044635693634,-12.937118185495592,-11.40488025510429,-7.77429816183702,-6.454920473369399,-7.58141434156068,-8.86744410985402,-4.113101808621134,-4.6295419005343525,-5.848664074232315,-5.155963829234718,-3.514635772013293,-2.918166235580078,-3.427433788235291,-4.008826874266995,44.429228039458835,27.507943577721218,13.608276191796499,14.060129176442949,7.507157548473065,6.242495532725489,6.927375330717278,10.592533068631793,0.2494411558103201,0.1618087926998414,0.0176387082828064,0.0290827907802644,0.0284605788958158,0.0064826784961109,0.0059391572140157,0.0286048427224159
