region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,q_mean_mm,q_sd_mm,record_len_years,camels_q_mean_mm,n_years,log_drainage_area_km2,n_complete_years,tmean
CLR,12407700,238.6,-117.633497224214,48.3692471144662,-1234.1,2.32063,0.86,0.07,0.05,0.01,0.02,0.0,0.0,0.0,-0.01,0.86,0.07,0.05,0.01,0.02,0.0,0.0,0.0,-0.01,0.89,0.05,0.04,0.01,0.02,0.0,0.0,0.0,-0.01,14.557775,215.197674778177,1004.7847,1019.6607,2027.3085,512.6449,1019.6607,901.4,0.9,12.0,672.3,86.3,283.2,5.2,0.7,1.0,0.1,0.345563623586038,0.428881073974573,18,,16,5.47897086624129,16.0,6.45
CLR,12408000,1100.0,-117.717129535269,48.225361079372,-1220.16,3.00889,0.7,0.13,0.08,0.03,0.04,0.01,0.01,0.0,0.0,0.72,0.13,0.07,0.03,0.04,0.01,0.01,0.0,-0.01,0.71,0.12,0.08,0.03,0.04,0.01,0.01,0.0,0.0,12.366444,187.826996141057,799.03247,850.26685,2033.0491,492.33521,850.26685,771.6,1.3,13.3,666.2,63.9,284.9,5.4,0.7,1.0,0.1,0.33500251422764,0.276516805248005,8,,18,7.00397413672268,4.0,7.300000000000001
CLR,12408300,338.3,-117.604259065997,48.5285153674738,-1190.72,0.60736,0.87,0.07,0.06,0.01,0.0,0.0,0.0,0.0,-0.01,0.86,0.07,0.05,0.01,0.0,0.0,0.0,0.0,0.01,0.9,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.0,11.159835,239.3408249706,1061.8885,1056.6719,1710.5593,600.20837,1056.6719,949.3,0.6,11.7,674.3,89.1,280.9,4.8,0.7,1.0,0.0,0.429109632310043,0.56214271540552,19,,18,5.82688467179018,18.0,6.15
CLR,12408420,97.0,-117.993166102116,48.4682042357124,-1125.76,0.20604,0.74,0.13,0.12,0.01,0.01,0.0,0.0,0.0,-0.01,0.74,0.13,0.11,0.01,0.01,0.0,0.0,0.0,0.0,0.78,0.12,0.08,0.01,0.01,0.0,0.0,0.0,0.0,11.197066,110.68800432447,830.45526,875.54449,1660.6793,495.4675,875.54449,722.3,1.2,13.0,676.7,59.0,281.7,5.0,0.7,1.0,0.1,0.191928181842647,0.328753159477421,12,,10,4.58496747867057,10.0,7.1
CLR,12408500,213.6,-117.734558232538,48.6343676504463,-1236.79,0.65745,0.88,0.07,0.04,0.01,0.01,0.0,0.0,0.0,-0.01,0.87,0.07,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.88,0.07,0.04,0.01,0.01,0.0,0.0,0.0,-0.01,16.196592,190.51192675301,1063.7992,1072.9532,1760.6945,593.63898,1072.9532,906.5,0.6,11.6,680.2,88.2,279.0,4.6,0.7,1.0,0.0,0.5594997881596,0.764181409127107,33,,36,5.3687758301966,30.0,6.1
CLR,12408700,368.0,-117.802440864997,48.6442406193655,-1221.63,1.88788,0.79,0.1,0.07,0.01,0.03,0.0,0.0,0.0,0.0,0.78,0.1,0.07,0.01,0.04,0.0,0.0,0.0,0.0,0.79,0.1,0.06,0.01,0.04,0.0,0.0,0.0,0.0,15.661341,219.169634687923,996.10181,993.9621,1760.6945,470.83347,993.9621,841.8,0.8,12.2,684.8,76.9,277.5,4.7,0.7,1.0,0.0,0.422917233515956,0.558181910195853,7,,5,5.91079664404053,5.0,6.5
CLR,12409000,2601.8,-117.774316714114,48.3907196099411,-1210.59,2.05587,0.71,0.13,0.09,0.02,0.04,0.01,0.01,0.0,-0.01,0.71,0.13,0.09,0.02,0.04,0.01,0.01,0.0,-0.01,0.72,0.12,0.08,0.02,0.05,0.01,0.01,0.0,-0.01,12.408055,200.885938177459,848.69098,886.1181,2042.0173,426.60251,886.1181,784.8,1.2,13.0,673.3,66.1,281.8,5.1,0.7,1.0,0.1,0.310472600455871,0.350126175169195,69,,69,7.86434306762083,74.0,7.1
CLR,12411000,865.2,-116.20140729225,47.8809219385404,-1632.46,11.83443,0.96,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.92,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,22.844202,148.515670192649,1195.4047,1203.4911,1894.3849,756.53357,1203.4911,1259.1,0.8,10.9,684.1,108.1,281.5,4.6,0.6,1.0,0.0,1.97051573718345,2.8555532153723,69,1.90885967479065,68,6.76411582878053,73.0,5.8500000000000005
CLR,12411935,252.8,-115.810159611557,47.6462132161328,-1581.89,11.01527,0.89,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.82,0.06,0.11,0.01,0.0,0.0,0.0,0.0,1.11022302462516e-16,0.82,0.11,0.05,0.01,0.0,0.0,0.0,0.0,0.01,26.022316,268.59035586439,1306.9845,1310.3303,2076.9492,736.22852,1310.3303,1202.2,0.4,10.6,668.0,121.5,281.3,4.6,0.6,1.0,0.0,1.68934625036427,2.82553473434065,5,,3,5.53654655528029,3.0,5.5
CLR,12412000,1508.9,-116.068131189938,47.8025373295025,-1620.65,11.68128,0.94,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,23.576832,222.984834170417,1202.4086,1218.6981,2076.9492,719.25586,1218.6981,1238.8,0.7,10.9,681.1,109.2,281.2,4.6,0.6,1.0,0.0,2.35652201610629,3.10171209064309,4,,3,7.31979870245042,3.0,5.8
CLR,12413000,2316.1,-116.151521337811,47.7706036878345,-1627.05,11.8034,0.94,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.91,0.04,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.92,0.05,0.03,0.01,0.0,0.0,0.0,0.0,-0.01,23.297394,206.467983790654,1155.7977,1169.4492,2076.9492,659.13184,1169.4492,1196.7,1.0,11.3,692.5,97.3,279.9,4.7,0.6,1.0,0.0,2.0203430560658,2.73878170967018,69,,69,7.7480716827587,74.0,6.15
CLR,12413040,44.5,-115.707403578842,47.4756930123574,-1565.77,10.43535,0.85,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.85,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.86,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.01,22.87788,258.54629187718,1495.5364,1488.7412,2018.2373,1032.5588,1488.7412,1286.9,0.1,9.6,656.8,162.1,289.5,4.7,0.6,1.0,0.0,2.5782997726744,2.74228882795423,3,,1,3.81771232595691,1.0,4.85
CLR,12413125,57.0,-115.804951081184,47.5199370052035,-1595.68,12.76379,0.8,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.79,0.11,0.08,0.0,0.0,0.0,0.0,0.0,0.02,0.8,0.1,0.09,0.01,0.01,0.0,0.0,0.0,-0.01,24.736626,246.65334083869,1563.9236,1517.4535,2063.5112,846.74451,1517.4535,1318.9,0.2,9.5,666.8,164.7,285.0,4.7,0.6,1.0,0.0,2.3153040271531,2.95012889443598,19,,20,4.06044301054642,21.0,4.85
CLR,12413130,29.5,-115.88265026534,47.5256375390348,-1603.88,9.91067,0.67,0.17,0.15,0.01,0.01,0.0,0.0,0.0,-0.01,0.7,0.2,0.08,0.01,0.01,0.0,0.0,0.0,1.11022302462516e-16,0.79,0.11,0.08,0.01,0.01,0.0,0.0,0.0,0.0,23.454233,219.547195246092,1290.2822,1323.5486,2001.7911,847.1601,1323.5486,1236.2,0.8,10.8,686.7,109.1,282.9,4.7,0.6,1.0,0.0,1.40186428136541,1.94953695327435,18,,20,3.41772668361337,20.0,5.800000000000001
CLR,12413180,52.4,-116.055697847661,47.446852008832,-1650.0,12.0,0.93,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,25.898558,290.249922289849,1374.3126,1373.5941,1916.4154,847.05548,1373.5941,1335.4,1.0,10.4,704.6,117.0,277.2,4.8,0.6,1.0,0.0,2.79593971124076,4.8302804376567,5,,3,3.97781074596615,3.0,5.7
CLR,12413210,470.7,-115.917214843959,47.4910027313349,-1600.59,11.25803,0.8,0.12,0.06,0.0,0.0,0.01,0.0,0.0,0.01,0.8,0.13,0.05,0.0,0.0,0.01,0.0,0.0,0.0099999999999998,0.85,0.09,0.04,0.0,0.0,0.01,0.0,0.0,0.01,24.915846,281.194476771755,1300.2161,1311.984,2080.2031,712.32404,1311.984,1247.9,0.8,10.8,690.6,114.5,279.3,4.7,0.6,1.0,0.0,1.76990545072737,2.09151017436902,32,,31,6.15634319029022,35.0,5.800000000000001
CLR,12413250,500.8,-115.929238531552,47.493749456515,-1602.63,11.32983,0.79,0.13,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.79,0.14,0.05,0.0,0.0,0.02,0.0,0.0,0.0,0.84,0.09,0.04,0.0,0.0,0.02,0.0,0.0,0.01,24.848372,287.658964083769,1285.5286,1298.0178,2080.2031,695.91003,1298.0178,1240.7,0.9,10.9,692.2,112.2,278.8,4.7,0.6,1.0,0.0,1.7142480628769,2.62260981303813,9,,7,6.21820163393232,7.0,5.9
CLR,12413300,520.5,-115.938292590013,47.4952121992506,-1602.61,11.41052,0.78,0.13,0.06,0.0,0.0,0.02,0.0,0.0,0.01,0.78,0.14,0.05,0.0,0.0,0.02,0.0,0.0,0.0099999999999998,0.83,0.1,0.04,0.0,0.0,0.02,0.0,0.0,0.01,24.687683,297.248319462938,1272.3448,1285.29,2080.2031,679.30908,1285.29,1233.9,0.9,10.9,693.7,110.1,278.5,4.7,0.6,1.0,0.0,2.12555178634833,2.59377780280145,9,,7,6.25670927444083,7.0,5.9
CLR,12413360,8.8,-116.174910680931,47.4258398866834,-1650.0,12.0,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.16,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,27.600752,340.263330971652,1341.0437,1320.0223,1666.629,902.87891,1320.0223,1327.4,1.2,10.7,715.9,102.2,277.4,4.8,0.6,1.0,0.0,2.47294795624428,4.17803732496303,15,,13,2.28238238567653,13.0,5.949999999999999
CLR,12413370,72.5,-116.17830191894,47.4520506680261,-1650.0,12.0,0.82,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.17,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,26.808479,271.336585619073,1259.1011,1260.7098,1892.384,761.8869,1260.7098,1269.9,1.4,11.1,719.3,96.6,276.1,4.8,0.6,1.0,0.0,1.70626381833825,2.38739459050851,20,,19,4.29728540621879,20.0,6.25
CLR,12413400,23.2,-116.33239008418,47.4195189370532,-1650.0,12.0,0.85,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.11,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,24.177788,104.117492804537,1397.7166,1409.1064,1948.7098,928.35901,1409.1064,1370.3,1.2,10.2,716.6,135.0,280.9,4.8,0.6,1.0,0.0,3.45021060352361,5.80017974191067,6,,4,3.18635263316264,4.0,5.699999999999999
CLR,12413445,189.6,-116.243118324175,47.4481799652997,-1649.99,12.00045,0.77,0.17,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.19,0.08,0.0,0.0,0.0,0.0,0.0,1.11022302462516e-16,0.81,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,24.811159,74.8363418348085,1218.8542,1223.0017,1941.4846,700.29382,1223.0017,1248.1,1.5,11.3,722.9,94.4,275.8,4.8,0.6,1.0,0.0,1.96036032610433,2.80411780335739,19,,17,5.2501769912201,17.0,6.4
CLR,12413470,743.6,-116.02835537328,47.4849690505352,-1610.48,11.57542,0.76,0.15,0.06,0.0,0.0,0.02,0.0,0.0,0.01,0.75,0.16,0.06,0.0,0.0,0.02,0.0,0.0,0.01,0.81,0.11,0.05,0.0,0.0,0.02,0.0,0.0,0.0099999999999998,24.368784,316.025212089158,1238.0957,1249.6611,2080.2031,665.8772,1249.6611,1224.2,1.1,11.2,702.9,102.6,277.4,4.7,0.6,1.0,0.0,1.79016203150738,2.16743538073172,32,,31,6.61284716143862,36.0,6.15
CLR,12413500,3126.7,-116.123848288999,47.6982040488531,-1621.64,11.71663,0.89,0.06,0.03,0.01,0.0,0.0,0.0,0.0,0.01,0.87,0.07,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.89,0.07,0.03,0.01,0.0,0.0,0.0,0.0,0.0,23.438967,232.757367765242,1164.8804,1182.3781,2080.2031,652.07623,1182.3781,1199.0,1.1,11.3,695.9,97.4,279.1,4.7,0.6,1.0,0.0,2.02811579656059,2.62691213913913,56,,69,8.04805318913735,59.0,6.2
CLR,12413700,64.3,-116.4250375536,47.425951295789,-1650.0,12.0,0.83,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.16,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.76,0.18,0.06,0.0,0.0,0.0,0.0,0.0,0.0,22.966681,312.02881364017,1314.0074,1317.7887,1907.2526,797.5484,1317.7887,1321.4,1.4,10.8,723.9,122.6,277.2,4.7,0.6,1.0,0.0,2.36809382821413,3.51639380609794,5,,4,4.17899203628239,4.0,6.1000000000000005
CLR,12413860,3769.2,-116.189379712521,47.6650282931299,-1606.92,11.29211,0.85,0.08,0.04,0.02,0.0,0.0,0.0,0.0,0.01,0.83,0.09,0.05,0.02,0.0,0.0,0.0,0.0,0.01,0.85,0.08,0.04,0.02,0.0,0.01,0.0,0.0,0.0,22.375128,260.461323995569,1126.2816,1140.0874,2080.2031,647.16107,1140.0874,1165.2,1.3,11.7,702.3,90.8,278.7,4.7,0.6,1.0,0.0,1.80673885762154,2.08572915722183,15,,14,8.23488332943281,19.0,6.5
CLR,12413875,309.9,-115.269970570766,47.0216232458794,-1397.32,1.75481,0.86,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.84,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,22.485609,261.422527262482,1645.1853,1639.3102,2306.427,1131.6667,1639.3102,1459.2,-0.3,9.5,641.0,230.5,304.7,4.3,0.6,1.0,0.0,2.62166287765886,3.73568604142787,22,,20,5.73947131706471,26.0,4.6
CLR,12414200,358.1,-116.066269378764,47.1329609845753,-1447.05,2.70183,0.9,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.85,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.88,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.01,18.115541,312.75008595741,1378.2449,1396.6277,2070.8904,732.45544,1396.6277,1458.2,0.7,10.8,676.2,153.2,290.3,4.7,0.6,1.0,0.0,2.08926508217619,2.34161911997805,6,,4,5.88360090123204,4.0,5.75
CLR,12414350,100.6,-116.117378443602,47.3756338368511,-1650.0,12.0,0.83,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.044085,170.804323017093,1231.832,1229.2174,1808.2231,725.42303,1229.2174,1300.4,1.4,11.5,712.1,90.9,280.3,4.8,0.6,1.0,0.0,2.28868595229009,4.98383474571794,2,,1,4.62104353514438,0.0,6.45
CLR,12414500,2656.6,-115.72887795257,47.2019260793313,-1505.38,5.73352,0.81,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.81,0.14,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.01,22.937603,262.641710643213,1388.1589,1386.2764,2304.7114,664.32019,1386.2764,1358.3,0.5,10.9,667.8,149.5,291.5,4.7,0.6,1.0,0.0,2.18626814383104,2.76250134532905,69,2.0738389780437,69,7.88517873885903,74.0,5.7
CLR,12415000,1124.9,-116.421443784434,47.0927772171097,-1470.56,4.73129,0.68,0.17,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.62,0.22,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.72,0.2,0.07,0.01,0.0,0.0,0.0,0.0,0.0,14.080543,249.797751180767,1013.0759,1056.1096,1935.1429,652.82764,1056.1096,1108.5,1.6,12.9,694.5,65.5,286.3,4.8,0.7,1.0,0.0,1.25253028668398,1.80350834955998,17,,16,7.02633799480909,16.0,7.25
CLR,12415140,4477.1,-116.009750300649,47.192305839117,-1494.4,5.76698,0.74,0.16,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.71,0.18,0.09,0.01,0.0,0.0,0.0,0.0,0.01,0.79,0.15,0.05,0.01,0.0,0.0,0.0,0.0,0.0,19.789312,256.599453501725,1213.9257,1240.1113,2323.2371,648.83301,1240.1113,1250.8,1.0,11.7,683.1,114.2,288.4,4.7,0.6,1.0,0.0,1.5439780014705,1.69205027769596,6,,4,8.4069541283073,4.0,6.35
CLR,12415250,111.6,-116.853799820826,47.3215443987176,-1413.0,0.0,0.46,0.28,0.14,0.02,0.1,0.01,0.0,0.0,-0.01,0.44,0.3,0.12,0.02,0.1,0.01,0.0,0.0,0.01,0.5,0.22,0.11,0.02,0.14,0.01,0.0,0.0,0.0,9.4196119,347.931205113006,874.01111,901.5556,1261.6696,648.867,901.5556,870.1,2.2,13.7,711.8,48.9,284.2,4.9,0.7,1.0,0.1,0.409161028475178,1.02890566444459,2,,2,4.72384171570559,2.0,7.949999999999999
CLR,12415285,38.6,-116.939846502021,47.5357743906117,-1393.66,3.1157,0.61,0.27,0.09,0.01,0.02,0.0,0.0,0.0,0.0,0.62,0.25,0.09,0.01,0.02,0.01,0.0,0.0,0.0,0.63,0.23,0.1,0.01,0.02,0.01,0.0,0.0,0.0,10.954529,143.988295555909,826.61206,866.89667,1418.4797,653.17285,866.89667,822.8,2.4,13.7,716.2,48.6,284.4,4.8,0.7,1.0,0.1,0.565794119082436,1.40837930220396,2,,2,3.67882911826043,2.0,8.049999999999999
CLR,12415290,27.9,-116.707195300829,47.545677261627,-1573.36,10.53586,0.86,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.87,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,17.607307,214.386059568402,911.13507,932.3985,1322.9229,653.04944,932.3985,942.5,2.3,13.2,729.6,54.9,281.6,4.7,0.7,1.0,0.0,0.63713962034904,1.25294932750856,2,,2,3.36384159511839,2.0,7.75
CLR,12415350,102.1,-116.553871557269,47.6912685395484,-1633.62,12.04524,0.9,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.9,0.08,0.02,0.01,0.0,0.0,0.0,0.0,-0.01,0.94,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.01,19.470148,211.720297794056,1051.2799,1068.9948,1630.3676,655.54553,1068.9948,1056.8,1.9,12.2,721.7,71.3,280.6,4.7,0.6,1.0,0.0,1.15993256177412,1.76837158162609,11,,9,4.63569939102291,9.0,7.05
CLR,12416000,55.6,-116.608664710146,47.8408592063969,-1650.0,12.0,0.98,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.525555,234.62506818006,1081.3914,1086.3724,1713.599,724.59668,1086.3724,1072.7,1.6,11.7,710.5,80.4,280.5,4.7,0.7,1.0,0.0,1.22796082986481,2.00460449363313,39,,47,4.03600898520914,34.0,6.65
CLR,12422000,11022.7,-116.284714037914,47.4693421270341,-1503.9,7.40121,0.73,0.13,0.07,0.01,0.01,0.02,0.02,0.0,0.01,0.71,0.15,0.08,0.01,0.01,0.02,0.02,0.0,0.0,0.75,0.12,0.05,0.01,0.02,0.03,0.02,0.0,0.0,18.248888,263.943647925742,1065.4124,1102.4691,2306.427,571.15668,1102.4691,1109.4,1.4,12.2,696.6,88.7,283.3,4.7,0.6,1.0,0.0,1.80522679592845,1.69630532441277,5,,69,9.30780277953047,8.0,6.8
CLR,12422950,313.1,-116.87016799133,47.1353692718946,-1413.0,0.0,0.38,0.19,0.12,0.02,0.29,0.0,0.0,0.0,0.0,0.35,0.21,0.12,0.02,0.3,0.0,0.0,0.0,0.0,0.41,0.17,0.09,0.02,0.31,0.0,0.0,0.0,0.0,9.0390081,263.813570095312,867.88214,909.98364,1501.8934,765.49805,909.98364,825.8,2.1,13.8,685.9,42.8,287.3,5.1,0.7,1.0,0.1,0.579854905981986,1.72477628640042,5,,9,5.7497114065446,1.0,7.95
CLR,12424000,1764.2,-117.146014789372,47.3728885410182,-1360.62,0.49337,0.2,0.11,0.14,0.02,0.5,0.03,0.0,0.0,0.0,0.2,0.12,0.13,0.02,0.51,0.03,0.0,0.0,-0.01,0.2,0.1,0.13,0.02,0.51,0.03,0.0,0.0,0.0099999999999998,6.1406465,261.145909723774,791.79419,806.54706,1501.8934,525.14087,806.54706,667.8,2.4,14.3,671.5,35.5,288.9,5.0,0.7,1.0,0.1,0.326374574661922,0.82059207880793,69,,69,7.47601927739539,72.0,8.35
CLR,12424500,12998.9,-116.42069647808,47.4597842145391,-1479.78,6.35332,0.65,0.13,0.08,0.01,0.08,0.03,0.01,0.0,0.01,0.63,0.14,0.09,0.01,0.08,0.03,0.01,0.0,0.01,0.67,0.12,0.07,0.02,0.08,0.04,0.01,0.0,-0.01,16.365259,265.886602640034,995.38855,1055.0903,2321.064,487.64032,1055.0903,1038.6,1.6,12.6,691.9,80.4,284.2,4.8,0.6,1.0,0.0,1.79668871708963,1.53685477761059,3,,2,9.4726969441064,2.0,7.1
CLR,12433100,268.6,-117.882729750748,48.0430764223075,-1310.46,4.94628,0.71,0.16,0.11,0.01,0.01,0.0,0.0,0.0,0.0,0.73,0.15,0.08,0.01,0.02,0.0,0.0,0.0,0.01,0.68,0.15,0.14,0.01,0.02,0.0,0.0,0.0,0.0,9.8965597,133.036777827838,765.66724,795.94818,1375.9678,571.54755,795.94818,665.0,1.6,13.8,651.2,50.3,289.7,5.7,0.7,1.0,0.1,0.45357634220712,1.10621789223712,6,,4,5.59693937903815,4.0,7.7
CLR,12433200,468.0,-117.837265072989,47.9983832079646,-1283.06,3.3685,0.64,0.23,0.1,0.01,0.02,0.0,0.0,0.0,0.0,0.65,0.22,0.09,0.01,0.02,0.0,0.0,0.0,0.01,0.62,0.22,0.12,0.02,0.03,0.0,0.0,0.0,-0.01,8.9045782,178.410927720253,746.42621,744.94635,1375.9678,432.37601,744.94635,629.8,1.7,14.2,643.8,45.3,289.9,5.7,0.7,1.0,0.1,0.322479975138588,0.505454757938642,43,,48,6.15060276844628,42.0,7.949999999999999
CLR,12433558,18.8,-118.067981363563,47.9406994774368,-1418.17,4.03314,0.74,0.19,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.78,0.15,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.78,0.15,0.07,0.0,0.0,0.0,0.0,0.0,0.0,10.60179,161.700161381528,799.29712,814.21436,1174.6459,635.66858,814.21436,585.7,1.7,13.8,629.6,43.5,295.6,6.2,0.8,1.0,0.1,0.0479102189061979,0.0478474597439245,3,,3,2.98568193770049,0.0,7.75
CLR,12433561,48.6,-118.074723630567,47.9192540167653,-1340.89,1.84454,0.71,0.22,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.21,0.07,0.0,0.0,0.0,0.0,0.0,-0.01,0.72,0.21,0.07,0.0,0.0,0.0,0.0,0.0,0.0,11.201757,200.361282054164,753.55194,749.09802,1174.6459,420.18372,749.09802,545.4,1.8,14.2,618.1,39.0,294.5,6.3,0.8,1.0,0.1,0.151183903439042,0.421967457160174,15,,13,3.90399083373088,13.0,8.0
CLR,12434500,2143.2,-118.813952505827,48.4635658342792,-1324.11,4.92056,0.74,0.21,0.03,0.01,0.0,0.0,0.0,0.0,0.01,0.72,0.2,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.62,0.21,0.15,0.01,0.0,0.0,0.0,0.0,0.01,14.889552,185.882042730904,1092.4602,1103.405,2163.2805,448.147,1103.405,550.7,0.4,11.8,602.5,56.9,290.4,6.0,0.8,1.0,0.1,0.290734960722228,0.415912774851866,7,,21,7.67052180142214,3.0,6.1000000000000005
CLR,12434590,2167.5,-118.813076668406,48.4595648398759,-1323.74,4.87592,0.74,0.21,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.72,0.2,0.07,0.01,0.0,0.0,0.0,0.0,0.0,0.62,0.21,0.15,0.01,0.0,0.0,0.0,0.0,0.01,14.923539,181.665866847976,1089.8784,1099.6444,2163.2805,423.47916,1099.6444,549.0,0.4,11.8,602.3,56.5,290.4,6.0,0.8,1.0,0.1,0.342104296285218,0.586019918818181,13,,12,7.68179096327542,17.0,6.1000000000000005
CLR,12437505,327.9,-118.985592934516,48.2820999275906,-1309.8,5.04334,0.67,0.2,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.67,0.2,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.36,0.03,0.0,0.0,0.0,0.0,0.01,13.376073,143.457693513796,873.05554,925.22473,2058.1394,548.54517,925.22473,455.4,1.3,13.0,585.7,43.4,294.6,6.9,0.8,1.0,0.1,0.299291992093226,0.705206904380017,3,,1,5.79575375319501,1.0,7.15
CLR,12438900,124.8,-119.29079153985,49.0150920889394,-1072.1,0.22893,0.3,0.38,0.21,0.02,0.09,0.01,0.0,0.0,-0.0099999999999997,0.29,0.38,0.21,0.01,0.09,0.01,0.0,0.0,0.01,0.29,0.25,0.38,0.01,0.05,0.02,0.0,0.0,0.0,7.8183188,206.074333751827,1162.0255,1101.3978,1642.8361,328.68555,1101.3978,509.3,0.2,11.3,602.5,60.9,287.9,5.3,0.7,1.0,0.1,0.0362426065431173,0.104304690447539,12,,10,4.83469334426634,10.0,5.75
CLR,12439300,156.9,-119.265645104434,48.9236542552367,-1307.64,0.742,0.35,0.24,0.39,0.01,0.0,0.0,0.0,0.0,0.01,0.35,0.24,0.39,0.01,0.01,0.0,0.0,0.0,0.0,0.35,0.24,0.4,0.01,0.01,0.0,0.0,0.0,-0.01,9.7519712,285.276984766976,1108.0095,1066.2634,1554.4083,297.20639,1066.2634,511.9,0.3,11.5,609.2,56.7,283.8,5.4,0.7,1.0,0.1,0.0501730069563161,0.09799244370827,25,,23,5.0619619212616,23.0,5.9
