,region,official_id,drainage_area_km2,centroid_lon_deg_e,centroid_lat_deg_n,logk_ice_x100,porosity_x100,land_use_forest_frac_2010,land_use_shrubs_frac_2010,land_use_grass_frac_2010,land_use_wetland_frac_2010,land_use_crops_frac_2010,land_use_urban_frac_2010,land_use_water_frac_2010,land_use_snow_ice_frac_2010,lulc_check_2010,land_use_forest_frac_2015,land_use_shrubs_frac_2015,land_use_grass_frac_2015,land_use_wetland_frac_2015,land_use_crops_frac_2015,land_use_urban_frac_2015,land_use_water_frac_2015,land_use_snow_ice_frac_2015,lulc_check_2015,land_use_forest_frac_2020,land_use_shrubs_frac_2020,land_use_grass_frac_2020,land_use_wetland_frac_2020,land_use_crops_frac_2020,land_use_urban_frac_2020,land_use_water_frac_2020,land_use_snow_ice_frac_2020,lulc_check_2020,slope_deg,aspect_deg,median_el,mean_el,max_el,min_el,elevation_m,prcp,tmin,tmax,vp,swe,srad,low_prcp_duration,low_prcp_freq,high_prcp_duration,high_prcp_freq,q_mean_mm,q_sd_mm,record_len_years,camels_q_mean_mm,n_years,log_drainage_area_km2,n_complete_years,tmean,replaced_zero_flow_uar_mean,replaced_zero_flow_uar_median,replaced_zero_flow_uar_mad,replaced_zero_flow_uar_std,replaced_zero_flow_uar_skew,replaced_zero_flow_uar_kurt,log_uar_mean,log_uar_median,log_uar_mad,log_uar_std,log_uar_skew,log_uar_kurt
535,CLR,08NK002,3103.6,-114.894045901086,49.9750005883838,-1286.84,9.09104,0.63,0.08,0.24,0.01,0.01,0.01,0.0,0.01,0.01,0.61,0.08,0.26,0.01,0.02,0.01,0.0,0.0,0.01,0.55,0.12,0.29,0.01,0.01,0.01,0.0,0.0,0.01,22.325211,185.628013835356,1867.6843,1865.052,3415.0222,994.74908,1865.052,874.7,-4.8,5.9,498.0,219.5,288.6,4.0,0.7,1.0,0.1,1.32348992876524,1.6207203592236,48,,48,8.04064016159234,53.0,0.5500000000000003,2.260134696960449,2.044633388519287,0.7264901399612427,0.8905473351478577,0.7668043375015259,-0.21207676827907562,2.260134696960449,2.044633388519287,0.7264901399612427,0.8905473351478577,0.7668043375015259,-0.21207676827907562
536,CLR,08NK012,3490.9,-114.905599075565,49.9152452290516,-1297.05,10.17178,0.64,0.08,0.22,0.01,0.01,0.01,0.0,0.01,0.02,0.63,0.09,0.24,0.01,0.01,0.01,0.0,0.0,0.01,0.55,0.13,0.28,0.01,0.01,0.01,0.0,0.0,0.0099999999999998,22.147303,188.084439033386,1835.0366,1828.15,3415.0222,927.20599,1828.15,893.7,-4.5,6.1,506.8,216.5,287.9,4.0,0.7,1.0,0.0,1.60644645347484,2.0446817206495,20,,20,8.15820127966514,20.0,0.7999999999999998,2.366215467453003,2.1157078742980957,0.7993521690368652,0.9770561456680298,0.7107330560684204,-0.38846123218536377,2.366215467453003,2.1157078742980957,0.7993521690368652,0.9770561456680298,0.7107330560684204,-0.38846123218536377
537,CLR,08NK016,1847.7,-114.927800324898,50.1824330347154,-1250.53,7.28015,0.61,0.06,0.27,0.01,0.01,0.02,0.01,0.01,0.0,0.59,0.07,0.29,0.01,0.01,0.02,0.0,0.01,0.0,0.53,0.1,0.33,0.01,0.01,0.01,0.0,0.01,0.0,22.954149,182.133717381246,1969.1296,1966.7938,3415.0222,1192.4619,1966.7938,821.7,-5.4,5.2,475.4,225.8,289.9,4.1,0.7,1.0,0.1,1.22706134897648,1.60510920662509,68,,67,7.5222379683584,68.0,-0.1,2.084625720977783,1.8559021949768066,0.825376570224762,0.991062343120575,0.6926714777946472,-0.4954569339752197,2.084625720977783,1.8559021949768066,0.825376570224762,0.991062343120575,0.6926714777946472,-0.4954569339752197
538,CLR,08NK018,619.9,-114.794298043821,50.0768363280043,-1290.28,9.10248,0.62,0.05,0.28,0.01,0.01,0.04,0.0,0.0,-0.01,0.6,0.05,0.29,0.01,0.01,0.04,0.0,0.0,0.0,0.54,0.06,0.36,0.01,0.01,0.02,0.0,0.0,0.0,23.320307,240.832710113848,1976.6775,1985.3262,3064.323,1226.5767,1985.3262,828.9,-5.4,5.2,477.0,216.7,289.6,4.0,0.7,1.0,0.1,1.12023955642312,1.56820000221549,48,,48,6.43117003837085,53.0,-0.1,2.0250563621520996,1.7744011878967285,0.7484663724899292,0.9253267049789429,0.913659393787384,0.042809173464775085,2.0250563621520996,1.7744011878967285,0.7484663724899292,0.9253267049789429,0.913659393787384,0.042809173464775085
539,CLR,08NK020,638.0,-114.748462781387,49.6190072221332,-1286.85,11.55775,0.69,0.08,0.21,0.01,0.01,0.0,0.0,0.0,1.11022302462516e-16,0.66,0.09,0.23,0.01,0.01,0.0,0.0,0.0,0.0,0.59,0.11,0.28,0.01,0.01,0.01,0.0,0.0,-0.01,20.816914,242.801957972417,1793.5765,1796.926,2794.3127,1138.9261,1796.926,975.9,-4.1,6.4,520.7,219.6,289.3,3.9,0.7,1.0,0.0,1.45974176732028,2.46735632185548,27,,26,6.45990445437754,25.0,1.1500000000000004,2.0613696575164795,1.7207461595535278,0.8973064422607422,1.1155833005905151,0.9493030309677124,0.01781507581472397,2.0613696575164795,1.7207461595535278,0.8973064422607422,1.1155833005905151,0.9493030309677124,0.01781507581472397
540,CLR,08NK022,136.5,-114.741844063164,49.9295558087137,-1363.38,11.89515,0.6,0.05,0.3,0.01,0.01,0.04,0.0,0.0,-0.01,0.6,0.05,0.3,0.01,0.01,0.04,0.0,0.0,-0.01,0.55,0.05,0.35,0.01,0.01,0.02,0.0,0.0,0.0099999999999998,25.641308,245.41982609313,1981.9652,1988.8538,3064.323,1283.9581,1988.8538,896.9,-5.5,4.9,475.0,237.9,288.8,3.9,0.7,1.0,0.0,1.3373355500588,1.85450001512779,47,,46,4.92362391710663,52.0,-0.2999999999999998,2.210787534713745,1.9810742139816284,0.7241265773773193,0.9045562744140625,0.9459304213523865,0.1516384482383728,2.210787534713745,1.9810742139816284,0.7241265773773193,0.9045562744140625,0.9459304213523865,0.1516384482383728
541,CLR,08NK026,6.4,-114.929571935264,49.5747992511005,-1460.83,20.75328,0.91,0.07,0.03,0.0,0.0,0.0,0.0,0.0,-0.01,0.91,0.07,0.03,0.0,0.0,0.0,0.0,0.0,-0.01,0.87,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.0,27.881248,282.593404755491,1678.356,1661.5066,2203.356,1104.6074,1661.5066,1036.1,-3.3,7.1,549.8,222.4,277.3,3.7,0.6,1.0,0.0,1.58266254496403,2.70402706913484,38,,37,2.00148000021012,37.0,1.9,2.176414966583252,1.8082160949707031,0.8882710337638855,1.0755892992019653,0.8732115626335144,-0.1274205446243286,2.176414966583252,1.8082160949707031,0.8882710337638855,1.0755892992019653,0.8732115626335144,-0.1274205446243286
543,CLR,08NL004,1055.1,-120.191327793349,49.0798000610887,-1303.87,2.35488,0.75,0.06,0.16,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,0.73,0.07,0.17,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,0.6,0.11,0.26,0.02,0.01,0.0,0.0,0.0,0.0,18.741516,16.7143226294794,1881.5271,1830.8168,2629.5107,475.89899,1830.8168,751.8,-2.3,6.9,536.2,240.7,307.4,4.5,0.7,1.0,0.1,0.631597075648843,1.13142880355131,68,,68,6.96233815675243,72.0,2.3000000000000003,1.1548351049423218,0.7376692295074463,0.9370566010475159,1.156195044517517,1.0167722702026367,0.08597566187381744,1.1548351049423218,0.7376692295074463,0.9370566010475159,1.156195044517517,1.0167722702026367,0.08597566187381744
544,CLR,08NL007,1812.9,-120.637494423992,49.1037564867836,-1225.71,7.16545,0.72,0.1,0.16,0.01,0.01,0.0,0.0,0.0,0.0,0.69,0.18,0.12,0.01,0.01,0.0,0.0,0.0,-0.0099999999999997,0.7,0.14,0.15,0.0,0.0,0.01,0.0,0.0,0.0,18.261976,0.650415386777112,1571.8228,1563.4028,2655.4573,635.88562,1563.4028,978.3,-2.0,8.0,532.4,295.2,309.8,4.1,0.6,1.0,0.0,1.14536608758601,1.92341239792815,66,,66,7.50323450236392,71.0,3.0,1.7616050243377686,1.3995755910873413,0.9612868428230286,1.1732208728790283,0.8263620138168335,-0.2525385320186615,1.7616050243377686,1.3995755910873413,0.9612868428230286,1.1732208728790283,0.8263620138168335,-0.2525385320186615
546,CLR,08NL024,1776.1,-120.81189475761,49.5763649585266,-1064.71,0.61206,0.73,0.13,0.12,0.01,0.01,0.0,0.0,0.0,0.0,0.69,0.14,0.15,0.01,0.01,0.0,0.0,0.0,0.0,0.72,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.01,14.215247,95.7367201236688,1351.2449,1348.1473,2302.1675,639.51697,1348.1473,957.4,-2.1,9.1,541.8,212.1,294.7,3.9,0.6,1.0,0.0,1.07343696265923,1.75244893914477,67,,66,7.48273810119144,70.0,3.5,1.6392707824707031,1.3326325416564941,1.0196874141693115,1.2456797361373901,0.6476581692695618,-0.4468235969543457,1.6392707824707031,1.3326325416564941,1.0196874141693115,1.2456797361373901,0.6476581692695618,-0.4468235969543457
547,CLR,08NL035,21.5,-120.311064669061,49.393049125882,-1052.0,0.0,0.96,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,13.400353,21.7192230085809,1326.7954,1313.4283,1655.8185,563.13727,1313.4283,546.9,-1.2,9.7,559.8,100.9,275.8,4.2,0.7,1.0,0.0,0.177652057878696,0.421523740688001,16,,15,3.11351530921037,12.0,4.25,0.07797680050134659,-0.1601477712392807,0.6924278736114502,0.9423882365226746,1.4103413820266724,2.1164348125457764,0.07797680050134659,-0.1601477712392807,0.6924278736114502,0.9423882365226746,1.4103413820266724,2.1164348125457764
548,CLR,08NL036,185.8,-120.678752114302,49.3229787551082,-1052.0,0.0,0.77,0.16,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.68,0.2,0.11,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,0.81,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,14.303373,78.2463045459421,1460.7839,1433.8914,1952.5505,779.11267,1433.8914,834.5,-2.0,8.6,537.8,211.5,301.2,3.9,0.7,1.0,0.0,0.481587916842127,0.898655649814286,35,,34,5.23003852579474,34.0,3.3,0.8566854000091553,0.4733763337135315,0.9527208805084229,1.1760966777801514,0.915138304233551,0.0793042853474617,0.8566854000091553,0.4733763337135315,0.9527208805084229,1.1760966777801514,0.915138304233551,0.0793042853474617
549,CLR,08NL037,15.1,-120.430116905695,49.616363793181,-1052.0,0.0,0.63,0.14,0.2,0.01,0.02,0.0,0.0,0.0,0.0,0.45,0.17,0.33,0.02,0.02,0.0,0.0,0.0,0.01,0.43,0.1,0.47,0.0,0.0,0.0,0.0,0.0,0.0,6.7236533,119.140302406694,1354.5681,1353.415,1574.5129,816.16357,1353.415,546.5,-2.2,9.8,513.5,117.2,294.7,4.2,0.7,1.0,0.0,0.175259896462276,0.885428326116797,16,,15,2.77881927199042,13.0,3.8,-3.725966453552246,-5.081404209136963,2.0587596893310547,2.578570604324341,1.620984673500061,1.1270421743392944,-3.725966453552246,-5.081404209136963,2.0587596893310547,2.578570604324341,1.620984673500061,1.1270421743392944
550,CLR,08NL038,5567.7,-120.604172829892,49.4273041437066,-1113.11,2.53164,0.73,0.11,0.14,0.01,0.01,0.0,0.0,0.0,0.0,0.67,0.14,0.16,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,0.7,0.11,0.17,0.0,0.01,0.01,0.0,0.0,0.0,14.669347,320.076160114402,1423.13,1411.8645,2655.4573,534.49664,1411.8645,834.4,-2.0,8.9,533.5,210.6,298.5,4.0,0.7,1.0,0.0,0.752884809039069,1.18267312095013,51,,50,8.62491691250317,56.0,3.45,1.4072715044021606,1.053692102432251,0.9433609843254089,1.1427645683288574,0.7881383895874023,-0.3700183928012848,1.4072715044021606,1.053692102432251,0.9433609843254089,1.1427645683288574,0.7881383895874023,-0.3700183928012848
551,CLR,08NL040,15.0,-119.658918204171,49.0781291064575,-1062.95,0.03059,0.37,0.19,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.21,0.45,0.0,0.0,0.0,0.0,0.0,0.01,0.36,0.15,0.45,0.01,0.01,0.02,0.0,0.0,0.0,17.327221,134.412278471333,1221.6404,1234.4828,1869.334,551.05902,1234.4828,509.7,0.1,10.5,602.3,67.7,289.3,5.2,0.7,1.0,0.1,0.0501933202972233,0.0785506769332829,8,,7,2.77258872223978,7.0,5.3,-0.8678656816482544,-0.9360933899879456,0.5546036958694458,0.754041314125061,1.387782335281372,2.3541066646575928,-0.8678656816482544,-0.9360933899879456,0.5546036958694458,0.754041314125061,1.387782335281372,2.3541066646575928
552,CLR,08NL041,220.5,-120.430766930228,49.338770788903,-1052.0,0.0,0.72,0.13,0.13,0.01,0.01,0.0,0.01,0.0,-0.01,0.6,0.14,0.22,0.01,0.01,0.0,0.01,0.0,0.01,0.67,0.11,0.19,0.0,0.01,0.01,0.01,0.0,0.0,14.313589,330.740086407754,1346.5256,1323.4036,2038.5526,625.10095,1323.4036,604.3,-1.3,9.5,550.5,130.8,287.4,4.1,0.7,1.0,0.0,0.223259647995493,0.422004439404829,14,,13,5.40042258948519,12.0,4.1,0.08694306015968323,-0.12361402064561844,0.9384504556655884,1.2556297779083252,0.23629094660282135,0.8370772004127502,0.08694306015968323,-0.12361402064561844,0.9384504556655884,1.2556297779083252,0.23629094660282135,0.8370772004127502
553,CLR,08NL050,393.2,-120.062216744234,49.4932208047761,-1084.52,0.46321,0.84,0.05,0.09,0.01,0.01,0.0,0.0,0.0,0.0,0.73,0.07,0.18,0.01,0.01,0.0,0.0,0.0,0.0,0.75,0.06,0.19,0.0,0.0,0.0,0.0,0.0,0.0,11.11706,215.162530192262,1680.353,1657.6118,2201.4819,550.25726,1657.6118,617.5,-2.2,7.6,543.0,143.3,294.7,4.2,0.7,1.0,0.1,0.537369008014639,1.08252658834207,44,,43,5.97685839471862,49.0,2.7,0.820744514465332,0.48266470432281494,1.0699766874313354,1.3142626285552979,0.7470889687538147,-0.1460711658000946,0.820744514465332,0.48266470432281494,1.0699766874313354,1.3142626285552979,0.7470889687538147,-0.1460711658000946
555,CLR,08NL069,565.1,-120.574622973598,48.9318513574425,-1375.63,10.6444,0.55,0.12,0.31,0.01,0.01,0.0,0.0,0.0,0.0,0.55,0.32,0.11,0.01,0.01,0.0,0.0,0.0,0.0,0.46,0.29,0.24,0.01,0.01,0.0,0.0,0.0,-0.01,20.307245,302.803320279624,1721.7354,1728.1526,2655.4573,1052.38,1728.1526,1056.3,-2.4,7.2,508.7,392.3,323.9,4.4,0.7,1.0,0.0,1.24009989827941,1.89525531723784,41,,41,6.33877074104261,48.0,2.4000000000000004,1.9331109523773193,1.6026867628097534,0.9362917542457581,1.1361608505249023,0.7399939298629761,-0.3768128752708435,1.9331109523773193,1.6026867628097534,0.9362917542457581,1.1361608505249023,0.7399939298629761,-0.3768128752708435
556,CLR,08NL070,407.0,-120.772590594927,49.0500535068558,-1371.76,16.8171,0.85,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.84,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.02,21.372515,222.329269758434,1664.366,1651.7816,2533.3135,1070.5702,1651.7816,1197.9,-2.3,7.2,526.7,363.4,316.8,3.9,0.6,1.0,0.0,1.69221166094765,2.63107617242321,42,,42,6.01126717440416,47.0,2.45,2.205566644668579,1.8858283758163452,0.9480733871459961,1.1511262655258179,0.7335861325263977,-0.378803551197052,2.205566644668579,1.8858283758163452,0.9480733871459961,1.1511262655258179,0.7335861325263977,-0.378803551197052
557,CLR,08NL071,254.1,-120.987808749202,49.3741116730916,-1075.31,2.89245,0.88,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.88,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.01,17.132719,343.747430738217,1546.2587,1549.3829,2302.1675,1030.2015,1549.3829,1511.9,-2.2,7.3,557.0,370.0,305.6,3.5,0.6,1.0,0.0,2.19525215473471,3.58625729251533,43,,42,5.54165562514777,48.0,2.55,2.3290700912475586,2.086012125015259,1.074410080909729,1.3061723709106445,0.4931181073188782,-0.5692817568778992,2.3290700912475586,2.086012125015259,1.074410080909729,1.3061723709106445,0.4931181073188782,-0.5692817568778992
558,CLR,08NL076,250.8,-120.024874950071,49.0452186889109,-1300.5,1.60236,0.75,0.05,0.17,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,0.75,0.05,0.17,0.01,0.01,0.0,0.0,0.0,0.0099999999999998,0.77,0.05,0.16,0.01,0.01,0.0,0.0,0.0,0.0,18.334576,1.80295340455616,1957.6241,1927.8979,2615.488,748.19946,1927.8979,702.8,-2.3,6.2,543.8,202.5,301.2,5.0,0.7,1.0,0.1,0.592820815465439,1.04822685920168,19,,19,5.52863512161025,24.0,1.95,1.009673833847046,0.5439093708992004,0.9941902160644531,1.215791940689087,0.9829697608947754,-0.04499411955475807,1.009673833847046,0.5439093708992004,0.9941902160644531,1.215791940689087,0.9829697608947754,-0.04499411955475807
559,CLR,08NM015,255.3,-119.306799030401,49.269626673001,-1052.0,0.0,0.85,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.09,0.11,0.01,0.01,0.0,0.0,0.0,-0.01,0.82,0.07,0.11,0.0,0.0,0.0,0.0,0.0,1.11022302462516e-16,11.188595,258.953079893623,1603.3311,1592.3402,2306.9114,569.95367,1592.3402,578.5,-2.9,8.0,511.4,142.4,301.2,5.0,0.7,1.0,0.1,0.469382647883552,1.00335821495219,25,,24,5.54634863337003,21.0,2.55,0.5825800895690918,0.09352611005306244,1.0022650957107544,1.2709296941757202,1.2161942720413208,0.5486215353012085,0.5825800895690918,0.09352611005306244,1.0022650957107544,1.2709296941757202,1.2161942720413208,0.5486215353012085
560,CLR,08NM133,45.3,-119.976231628545,49.5868307494627,-1052.0,0.0,0.93,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.05,0.21,0.01,0.01,0.0,0.0,0.0,0.01,0.69,0.05,0.26,0.0,0.0,0.0,0.0,0.0,0.0,12.142704,45.0648276882313,1554.0007,1528.569,1955.7908,920.8963,1528.569,583.6,-1.7,8.4,557.5,117.5,284.6,4.3,0.7,1.0,0.1,0.244415795376804,0.57856638065558,22,,20,3.83514196109219,18.0,3.35,-0.0008341417415067554,-0.4140304625034332,1.0022461414337158,1.267662763595581,1.0455024242401123,0.42774197459220886,-0.0008341417415067554,-0.4140304625034332,1.0022461414337158,1.267662763595581,1.0455024242401123,0.42774197459220886
561,CLR,08NM134,35.9,-120.01659573686,49.752791482001,-1052.0,0.0,0.84,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.82,0.09,0.08,0.0,0.01,0.0,0.0,0.0,1.11022302462516e-16,0.73,0.1,0.16,0.01,0.0,0.0,0.0,0.0,0.0,13.352744,145.344051606651,1439.4851,1440.2311,1929.488,974.91254,1440.2311,603.5,-2.2,8.8,536.4,139.8,292.3,4.3,0.7,1.0,0.1,0.343571921479569,0.602593661263403,51,,50,3.60821155104648,56.0,3.3000000000000003,0.794265627861023,0.4634794592857361,0.7720946073532104,0.9835302829742432,1.2130815982818604,0.7681448459625244,0.794265627861023,0.4634794592857361,0.7720946073532104,0.9835302829742432,1.2130815982818604,0.7681448459625244
562,CLR,08NM137,31.8,-119.250308486884,49.9043638180539,-1052.0,0.0,0.85,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.11,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.76,0.14,0.08,0.01,0.0,0.0,0.0,0.0,0.01,7.2573271,224.982085126541,1316.2114,1292.9358,1607.4948,828.11334,1292.9358,707.7,-1.1,9.5,602.7,112.5,282.8,4.0,0.7,1.0,0.0,0.300694479057462,0.576589071213204,22,,20,3.4904285153901,19.0,4.2,0.2043018788099289,-0.003220553044229746,1.1685965061187744,1.505352258682251,-0.09087400883436203,1.124931812286377,0.2043018788099289,-0.003220553044229746,1.1685965061187744,1.505352258682251,-0.09087400883436203,1.124931812286377
563,FRA,08NM142,62.7,-119.078376282212,50.2988078377817,-1056.55,0.0,0.86,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.64,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.01,14.362686,154.699905290325,1112.3247,1117.316,1654.5051,594.23749,1117.316,691.6,-0.2,9.8,639.2,111.6,273.5,3.7,0.6,1.0,0.0,0.340917018537156,0.584553553113598,48,,47,4.15418456257812,51.0,4.800000000000001,0.637961208820343,0.3392165005207062,0.9509325623512268,1.1693222522735596,0.7287790775299072,-0.13951274752616882,0.637961208820343,0.3392165005207062,0.9509325623512268,1.1693222522735596,0.7287790775299072,-0.13951274752616882
564,CLR,08NM146,17.3,-119.308206440873,50.071355178737,-1052.0,0.0,0.74,0.15,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.72,0.16,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.68,0.23,0.09,0.0,0.0,0.0,0.0,0.0,0.0,7.9322448,263.574489398497,1355.9913,1329.0675,1560.0532,951.0,1329.0675,716.1,-0.5,9.3,632.0,115.5,273.8,4.0,0.7,1.0,0.0,0.381455943584915,1.0113623752707,20,,49,2.90690105984738,23.0,4.4,-0.514638364315033,-0.7819426655769348,1.7201893329620361,2.0995304584503174,0.372649610042572,-0.42213931679725647,-0.514638364315033,-0.7819426655769348,1.7201893329620361,2.0995304584503174,0.372649610042572,-0.42213931679725647
565,CLR,08NM164,12.8,-119.64096201191,49.1180934601747,-1053.94,0.00543,0.43,0.54,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.91,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.23,0.38,0.0,0.0,0.0,0.0,0.0,0.0,23.57123,91.8946577388252,1255.7202,1252.4006,1869.7252,460.33401,1252.4006,501.0,-0.1,10.2,596.5,75.8,282.4,5.2,0.7,1.0,0.1,0.171234375,0.36120008231491,18,,16,2.62466859216316,11.0,5.05,0.05204596742987633,-0.16705408692359924,0.7716978788375854,1.0031814575195312,1.0376733541488647,1.0621141195297241,0.05204596742987633,-0.16705408692359924,0.7716978788375854,1.0031814575195312,1.0376733541488647,1.0621141195297241
566,CLR,08NM171,117.9,-119.255451290338,49.2505003032517,-1052.0,0.0,0.87,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.83,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.84,0.06,0.1,0.0,0.0,0.0,0.0,0.0,1.11022302462516e-16,9.7457275,247.234841274255,1696.329,1705.6553,2306.9114,1206.9816,1705.6553,601.5,-3.5,7.3,494.6,166.2,307.5,5.0,0.7,1.0,0.1,0.658846434655634,1.35568368062818,46,,45,4.77828280369674,52.0,1.9,0.8827088475227356,0.4157452881336212,1.0940074920654297,1.3455137014389038,1.0060555934906006,-0.010234623216092587,0.8827088475227356,0.4157452881336212,1.0940074920654297,1.3455137014389038,1.0060555934906006,-0.010234623216092587
567,CLR,08NM173,44.2,-119.936628644792,49.7896901314474,-1052.0,0.0,0.94,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.86,0.05,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.81,0.07,0.11,0.0,0.0,0.0,0.0,0.0,0.0099999999999998,13.752755,45.7735619241998,1313.6351,1313.4293,1718.5751,917.22113,1313.4293,604.1,-1.5,9.5,566.4,117.0,281.4,4.3,0.7,1.0,0.1,0.145591900353379,0.298563523660737,46,,45,3.81109708683819,51.0,4.0,-0.051807887852191925,-0.21542493999004364,0.7882303595542908,1.0284096002578735,0.7470544576644897,1.1682641506195068,-0.051807887852191925,-0.21542493999004364,0.7882303595542908,1.0284096002578735,0.7470544576644897,1.1682641506195068
568,CLR,08NM174,108.2,-119.655469102566,50.2166974623484,-1052.0,0.0,0.89,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.89,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.85,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.0,15.597718,104.190407712542,1437.3357,1405.7561,2036.3967,631.8078,1405.7561,728.1,-1.8,8.5,578.1,161.5,283.5,3.9,0.7,1.0,0.0,0.499147134421008,1.04465083804323,44,,44,4.69318106331081,49.0,3.35,0.5718693733215332,0.15806177258491516,1.1360018253326416,1.4093867540359497,0.6597685217857361,0.5990070104598999,0.5718693733215332,0.15806177258491516,1.1360018253326416,1.4093867540359497,0.6597685217857361,0.5990070104598999
569,CLR,08NM240,4.9,-119.408287404618,49.6664309431438,-1052.0,0.0,0.95,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,13.982859,122.666432606636,1757.2587,1779.9406,2037.2778,1602.6385,1779.9406,728.0,-4.5,6.9,475.0,200.5,312.8,4.4,0.7,1.0,0.1,1.05962005262035,2.54584934291485,35,,33,1.77495235091167,38.0,1.2000000000000002,1.0515800714492798,0.7054019570350647,1.2593684196472168,1.6280804872512817,0.3900054395198822,0.6769077181816101,1.0515800714492798,0.7054019570350647,1.2593684196472168,1.6280804872512817,0.3900054395198822,0.6769077181816101
570,CLR,08NM241,5.2,-119.385082364789,49.663911240267,-1052.0,0.0,0.54,0.09,0.31,0.02,0.03,0.0,0.0,0.0,0.01,0.54,0.1,0.31,0.03,0.03,0.0,0.0,0.0,-0.01,0.68,0.1,0.21,0.0,0.0,0.0,0.0,0.0,0.01,10.030998,196.727422964267,1730.0667,1759.6074,2024.5011,1601.405,1759.6074,730.8,-4.4,7.1,480.5,194.7,311.4,4.4,0.7,1.0,0.1,0.941341231536543,2.32027587600234,34,,33,1.82454929205105,36.0,1.3499999999999996,0.9858784675598145,0.7985077500343323,1.3444736003875732,1.7914965152740479,0.015047814697027206,0.5891692638397217,0.9858784675598145,0.7985077500343323,1.3444736003875732,1.7914965152740479,0.015047814697027206,0.5891692638397217
571,CLR,08NM242,4.1,-119.367599893014,49.6247813086126,-1052.0,0.0,0.44,0.27,0.26,0.01,0.01,0.0,0.0,0.0,0.01,0.44,0.27,0.26,0.01,0.01,0.0,0.0,0.0,0.01,0.79,0.16,0.05,0.0,0.0,0.0,0.0,0.0,0.0,10.033171,266.306979586862,1925.3311,1932.4381,2146.2251,1761.3036,1932.4381,744.8,-5.4,6.2,448.4,234.5,318.0,4.4,0.7,1.0,0.1,1.06118667801873,2.50697255114927,32,,32,1.62924053973028,38.0,0.3999999999999999,1.0752320289611816,0.763033390045166,1.3217315673828125,1.7076270580291748,0.3366298973560333,0.3050534129142761,1.0752320289611816,0.763033390045166,1.3217315673828125,1.7076270580291748,0.3366298973560333,0.3050534129142761
